Region,Date,Recoveries,Cases,Deaths,Retail_&_Recreation,Grocery_&_Pharmacy,Parks,Transit_stations,Workplaces,Residential,Vaccinated,Fully_Vaccinated,Revaccinated
77,2/18/2021,878655,962637,14578,-26,-13,-35,-15,-26,6,600000,0,0
77,2/19/2021,880767,964609,14631,-29,-16,-42,-18,-25,8,600000,0,0
77,2/20/2021,882808,966232,14689,-25,-12,-51,7,92,-6,600000,0,0
77,2/21/2021,884615,967834,14741,-19,-7,-41,-8,-6,-1,600000,0,0
77,2/22/2021,886273,969557,14782,-19,-12,-33,-40,-72,17,600000,0,0
77,2/23/2021,887637,970755,14831,-31,-23,-49,-49,-76,19,600000,0,0
77,2/24/2021,889356,972172,14874,-32,-21,-43,-19,-29,7,600000,0,0
77,2/25/2021,891448,973578,14921,-26,-14,-30,-13,-28,6,600000,0,0
77,2/26/2021,893871,974914,14966,-26,-14,-38,-16,-28,7,600000,0,0
77,2/27/2021,895879,976739,15007,-21,-12,-48,-14,-12,2,600000,0,0
77,2/28/2021,897698,978476,15055,-22,-9,-42,-12,-9,1,600000,0,0
77,3/1/2021,899239,980573,15097,-24,-12,-30,-13,-23,5,600000,0,0
77,3/2/2021,901035,981850,15146,-22,-9,-25,-12,-23,5,600000,0,0
77,3/3/2021,903100,983134,15192,-21,-8,-29,-12,-23,5,600000,0,0
77,3/4/2021,905521,985284,15243,-19,-6,-30,-12,-23,5,600000,0,0
77,3/5/2021,907770,987041,15297,-19,-6,-31,-10,-22,4,700000,0,0
77,3/6/2021,909692,988861,15347,-18,-8,-49,-11,-12,0,700000,0,0
77,3/7/2021,911109,990395,15394,-16,-3,-47,-10,-7,-1,700000,0,0
77,3/8/2021,912146,991816,15447,-16,-9,-28,-41,-77,17,700000,0,0
77,3/9/2021,913173,992882,15496,-29,-17,-40,-18,-23,6,700000,0,0
77,3/10/2021,914626,993998,15547,-29,-16,-43,-17,-23,6,700000,0,0
77,3/11/2021,916204,995279,15601,-26,-12,-34,-16,-23,6,700000,0,0
77,3/12/2021,917809,996889,15657,-26,-13,-41,-17,-23,6,700000,0,0
77,3/13/2021,919278,998489,15709,-24,-12,-52,-15,-12,2,700000,0,0
77,3/14/2021,920388,1000394,15764,-24,-11,-39,-13,-10,1,700000,0,0
77,3/15/2021,921424,1001747,15815,-26,-13,-35,-14,-22,6,700000,0,0
77,3/16/2021,922899,1003280,15872,-24,-10,-32,-12,-22,5,700000,0,0
77,3/17/2021,924494,1004481,15925,-23,-9,-30,-12,-21,5,700000,0,0
77,3/18/2021,926254,1006415,15973,-23,-10,-27,-12,-22,5,700000,0,0
77,3/19/2021,928156,1008224,16024,-22,-9,-31,-12,-22,5,700000,0,0
77,3/20/2021,929925,1009952,16078,-17,-7,-36,-7,-11,0,700000,0,0
77,3/21/2021,931296,1011463,16128,-18,-6,-35,-8,-9,0,700000,0,0
77,3/22/2021,932428,1013049,16184,-24,-12,-28,-13,-23,6,700000,0,0
77,3/23/2021,933807,1014091,16235,-21,-10,-24,-11,-23,5,700000,0,0
77,3/24/2021,935400,1015522,16288,-20,-8,-13,-9,-22,4,700000,0,0
77,3/25/2021,937122,1017309,16337,-17,-5,-2,-7,-23,4,1000000,0,0
77,3/26/2021,938673,1019122,16392,-19,-7,-16,-9,-23,5,1000000,800000,0
77,3/27/2021,940041,1020673,16446,-14,-6,-21,-2,-10,-1,1000000,800000,0
77,3/28/2021,941192,1022551,16498,-11,-1,-2,1,-7,-2,1000000,800000,0
77,3/29/2021,942036,1024163,16547,-19,-7,-9,-8,-20,4,1000000,800000,0
77,3/30/2021,943201,1025454,16603,-21,-9,-23,-9,-20,4,1000000,800000,0
77,3/31/2021,944738,1026740,16656,-22,-10,-31,-9,-21,5,1000000,800000,0
77,4/1/2021,946370,1028891,16707,-21,-9,-29,-9,-20,5,1000000,800000,0
77,4/2/2021,947694,1030655,16764,-21,-8,-27,-11,-21,5,1000000,800000,0
77,4/3/2021,948845,1032666,16816,-16,-7,-33,-6,-10,0,1000000,800000,0
77,4/4/2021,949843,1034567,16872,-15,-3,-18,-4,-7,-2,1000000,800000,0
77,4/5/2021,950658,1036443,16922,-18,-6,-12,-10,-23,4,1000000,800000,0
77,4/6/2021,951851,1038190,16976,-17,-5,-5,-7,-23,4,1000000,800000,0
77,4/7/2021,953402,1039775,17027,-20,-8,-21,-9,-25,5,1000000,800000,0
77,4/8/2021,955148,1041799,17082,-23,-12,-35,-14,-25,6,1000000,800000,0
77,4/9/2021,957137,1044220,17139,-17,-5,-11,-8,-25,4,1000000,800000,0
77,4/10/2021,958783,1046226,17192,-12,-5,-10,1,-9,-4,1000000,800000,0
77,4/11/2021,960171,1048316,17248,-6,3,30,9,-6,-6,1000000,800000,0
77,4/12/2021,961392,1050149,17302,-16,-5,0,-6,-19,3,1000000,800000,0
77,4/13/2021,963086,1051931,17360,-13,-1,33,-2,-19,2,1000000,800000,0
77,4/14/2021,964837,1053768,17412,-13,-1,25,-1,-19,1,1000000,800000,0
77,4/15/2021,966781,1056223,17471,-13,-1,11,-2,-20,2,1000000,820000,0
77,4/16/2021,968682,1058699,17528,-16,-4,2,-4,-19,2,1000000,820000,0
77,4/17/2021,970320,1061521,17586,-14,-6,-1,2,-7,-5,1000000,820000,0
77,4/18/2021,971557,1063773,17639,-14,-3,-9,1,-6,-6,1000000,820000,0
77,4/19/2021,972646,1066052,17698,-18,-6,-5,-6,-19,3,1000000,820000,0
77,4/20/2021,974229,1068048,17754,-22,-11,-27,-7,-19,3,1000000,820000,0
77,4/21/2021,975973,1070036,17812,-21,-8,-28,-8,-20,4,1000000,820000,0
77,4/22/2021,977880,1072740,17866,-16,-3,2,-4,-18,2,1000000,820000,0
77,4/23/2021,980003,1075242,17923,-23,-12,-30,-8,-20,4,1000000,820000,0
77,4/24/2021,981882,1077783,17982,-21,-13,-55,-12,-9,0,1000000,820000,0
77,4/25/2021,983221,1080309,18035,-16,-4,-34,-4,-7,-2,1000000,820000,0
77,4/26/2021,984346,1082996,18090,-18,-7,-9,-6,-19,3,1000000,820000,0
77,4/27/2021,985769,1085094,18148,-24,-14,-35,-10,-20,4,1000000,820000,0
77,4/28/2021,987457,1086934,18202,-17,-5,-20,-5,-19,2,1000000,820000,0
77,4/29/2021,989411,1090149,18258,-14,1,0,-2,-20,1,1000000,820000,0
77,4/30/2021,991419,1092811,18315,-19,-3,-23,-5,-22,2,1000000,820000,0
77,5/1/2021,993348,1096019,18374,-25,-11,-8,-9,-25,-5,1000000,820000,0
77,5/2/2021,994965,1098718,18428,-31,-22,-2,-12,-19,-5,1000000,820000,0
77,5/3/2021,996373,1101353,18486,-27,-22,11,-39,-74,9,1000000,820000,0
77,5/4/2021,997957,1103403,18547,-29,-21,-35,-31,-57,8,1000000,820000,0
77,5/5/2021,999742,1105835,18603,-25,-17,-8,-27,-56,7,1000000,820000,0
77,5/6/2021,1001798,1107949,18662,-27,-19,-17,-30,-57,8,1000000,820000,0
77,5/7/2021,1004060,1110795,18722,-27,-19,21,-26,-57,6,1000000,820000,0
77,5/8/2021,1006542,1113560,18779,-43,-36,-67,-32,-25,0,1000000,820000,0
77,5/9/2021,1008676,1116388,18837,-29,-19,8,-14,-18,-4,1000000,820000,0
77,5/10/2021,1010652,1119284,18893,-15,-7,85,-26,-72,7,1000000,820000,0
77,5/11/2021,1012703,1121912,18954,-18,-4,36,-1,-19,-1,1000000,820000,0
77,5/12/2021,1015097,1124630,19013,-22,-9,-14,-4,-20,2,1000000,820000,0
77,5/13/2021,1017740,1127417,19068,-13,-1,14,-2,-21,1,1000000,820000,0
77,5/14/2021,1020683,1131235,19128,-18,-6,4,-3,-19,0,1300000,820000,0
77,5/15/2021,1023380,1134308,19186,-17,-10,-1,1,-8,-6,1300000,820000,0
77,5/16/2021,1025794,1137097,19242,-10,0,44,11,-1,-10,1300000,820000,0
77,5/17/2021,1027835,1140670,19299,-11,1,51,1,-18,-1,1300000,820000,0
77,5/18/2021,1030199,1143100,19358,-10,3,56,2,-18,-1,1400000,1300000,0
77,5/19/2021,1032862,1145196,19419,-11,2,35,1,-18,-1,1400000,1300000,0
77,5/20/2021,1035739,1148508,19474,-11,2,13,-3,-18,0,1400000,1300000,0
77,5/21/2021,1038332,1151462,19532,-15,-3,2,-4,-19,0,1400000,1300000,0
77,5/22/2021,1040760,1154115,19592,-16,-8,13,2,-6,-8,1400000,1300000,0
77,5/23/2021,1042788,1157039,19648,-15,-3,14,3,-3,-10,1400000,1300000,0
77,5/24/2021,1044518,1159526,19707,-11,1,30,-1,-23,0,1400000,1300000,0
77,5/25/2021,1046726,1161601,19764,-9,3,41,1,-23,0,1400000,1300000,0
77,5/26/2021,1049246,1164017,19826,-11,1,28,1,-22,0,1500000,1300000,0
77,5/27/2021,1052132,1167122,19884,-11,1,22,-1,-23,1,1500000,1300000,0
77,5/28/2021,1055130,1170396,19940,-16,-3,15,-2,-24,0,1500000,1300000,0
77,5/29/2021,1058041,1173637,20001,-28,-20,-49,-12,-9,-4,1500000,1300000,0
77,5/30/2021,1060588,1177356,20060,-16,-3,-10,-2,-1,-8,1500000,1300000,0
77,5/31/2021,1062465,1179970,20115,-13,-2,6,-3,-24,1,1500000,1300000,0
77,6/1/2021,1064858,1183639,20177,-9,1,35,1,-25,0,1500000,1300000,0
77,6/2/2021,1067425,1186481,20237,-12,0,25,-1,-25,0,1500000,1300000,0
77,6/3/2021,1070107,1189357,20294,-11,1,31,-1,-26,0,1500000,1300000,0
77,6/4/2021,1072425,1192174,20352,-16,-3,23,-3,-27,-1,1500000,1300000,0
77,6/5/2021,1074605,1195071,20408,-22,-13,2,-1,-9,-8,1500000,1300000,0
77,6/6/2021,1076346,1198007,20469,-21,-7,-3,-1,-4,-10,1500000,1300000,0
77,6/7/2021,1077914,1201273,20528,-14,-3,16,-4,-27,0,1500000,1300000,0
77,6/8/2021,1079932,1205090,20590,-15,-4,6,-4,-27,1,1500000,1300000,0
77,6/9/2021,1082243,1209214,20648,-15,-3,2,-4,-27,1,1500000,1300000,0
77,6/10/2021,1084914,1214459,20711,-19,-9,-25,-8,-28,2,1500000,1300000,0
77,6/11/2021,1087975,1220312,20771,-21,-8,-22,-8,-31,1,1500000,1300000,0
77,6/12/2021,1090700,1227013,20838,-26,-16,-10,-8,-17,-7,1500000,1300000,0
77,6/13/2021,1093738,1234717,20907,-24,-12,21,-2,-5,-9,1500000,1300000,0
77,6/14/2021,1096553,1241307,20979,-22,-9,51,-29,-72,3,1500000,1300000,0
77,6/15/2021,1099598,1248112,21050,-21,-6,5,-9,-35,0,1500000,1300000,0
77,6/16/2021,1102979,1253894,21125,-17,-1,23,-8,-36,1,1800000,1300000,0
77,6/17/2021,1106615,1260089,21198,-18,-2,31,-9,-36,0,1800000,1300000,0
77,6/18/2021,1110399,1269145,21276,-25,-8,19,-12,-37,0,1800000,1500000,0
77,6/19/2021,1113794,1278265,21352,-31,-17,2,-8,-13,-9,1800000,1500000,0
77,6/20/2021,1116739,1286570,21433,-27,-8,22,-2,-6,-12,1800000,1500000,0
77,6/21/2021,1119837,1294154,21512,-20,-4,32,-10,-35,-1,1800000,1500000,0
77,6/22/2021,1123295,1300709,21598,-20,-3,37,-10,-35,0,2000000,1500000,0
77,6/23/2021,1126965,1307243,21686,-21,-4,27,-11,-35,0,2000000,1500000,0
77,6/24/2021,1131022,1315841,21778,-21,-3,29,-12,-36,0,2000000,1500000,0
77,6/25/2021,1135580,1323757,21876,-27,-9,11,-14,-36,0,2000000,1500000,0
77,6/26/2021,1139840,1332214,21972,-33,-17,-4,-13,-15,-8,2000000,1600000,0
77,6/27/2021,1143858,1338937,22086,-31,-12,-1,-8,-6,-11,2000000,1600000,0
77,6/28/2021,1148291,1346183,22210,-29,-9,-3,-14,-37,1,2000000,1600000,0
77,6/29/2021,1153145,1352392,22331,-28,-9,-6,-14,-36,1,2000000,1600000,0
77,6/30/2021,1158719,1358215,22448,-27,-8,-3,-12,-36,0,2000000,1600000,0
77,7/1/2021,1164653,1365812,22556,-26,-7,10,-11,-37,1,2000000,1600000,0
77,7/2/2021,1170924,1372705,22668,-31,-11,4,-13,-37,1,2600000,1600000,0
77,7/3/2021,1176793,1380151,22784,-37,-19,-18,-12,-16,-6,2700000,1600000,0
77,7/4/2021,1182540,1387775,22895,-33,-13,0,-7,-8,-10,2700000,1600000,0
77,7/5/2021,1188188,1394332,23001,-25,-7,29,-11,-38,0,3000000,1800000,0
77,7/6/2021,1194207,1399830,23115,-24,-5,32,-11,-38,0,3000000,1800000,0
77,7/7/2021,1200695,1405451,23219,-26,-7,27,-11,-39,0,3100000,1800000,0
77,7/8/2021,1207500,1411491,23328,-25,-6,29,-13,-39,0,3200000,1800000,0
77,7/9/2021,1214731,1418134,23430,-31,-12,14,-15,-40,0,3200000,1800000,0
77,7/10/2021,1221766,1423828,23538,-38,-21,-6,-13,-18,-8,3200000,1800000,0
77,7/11/2021,1228601,1429238,23648,-33,-13,11,-7,-9,-12,3200000,1800000,0
77,7/12/2021,1235697,1434641,23755,-26,-8,30,-13,-40,-1,3200000,1800000,0
77,7/13/2021,1242987,1439632,23858,-26,-7,32,-13,-40,0,3200000,1800000,0
77,7/14/2021,1250506,1443598,23967,-26,-8,21,-13,-40,0,3200000,1800000,0
77,7/15/2021,1258361,1448835,24068,-28,-11,3,-14,-40,1,3200000,1800000,0
77,7/16/2021,1266393,1454217,24173,-31,-12,13,-15,-41,-1,3800000,2000000,0
77,7/17/2021,1274036,1458778,24275,-38,-22,-16,-14,-19,-8,3800000,2000000,0
77,7/18/2021,1281319,1463135,24381,-35,-17,-6,-9,-10,-11,3800000,2000000,0
77,7/19/2021,1288984,1467142,24484,-24,-11,14,-13,-40,-1,3800000,2000000,0
77,7/20/2021,1296952,1470330,24585,-20,-7,33,-10,-41,0,4000000,2200000,0
77,7/21/2021,1304958,1473584,24689,-23,-11,10,-13,-40,0,4000000,2200000,0
77,7/22/2021,1312545,1477871,24791,-22,-10,14,-14,-40,0,4000000,2200000,0
77,7/23/2021,1319555,1481296,24898,-30,-18,-10,-17,-41,0,4000000,2200000,0
77,7/24/2021,1326132,1484672,25003,-33,-23,-17,-13,-18,-7,4000000,2200000,0
77,7/25/2021,1331614,1488078,25106,-29,-16,0,-6,-10,-11,4270379,2694832,0
77,7/26/2021,1336194,1490707,25207,-23,-11,19,-13,-39,0,4270379,2694832,0
77,7/27/2021,1341106,1493330,25305,-21,-9,29,-12,-39,0,4270379,2694832,0
77,7/28/2021,1346237,1495775,25398,-27,-17,-21,-16,-40,2,4270379,2694832,0
77,7/29/2021,1351297,1499131,25477,-22,-9,14,-13,-39,0,4270379,2694832,0
77,7/30/2021,1355871,1502612,25553,-29,-16,-8,-16,-40,1,4270379,2694832,0
77,7/31/2021,1360030,1506126,25626,-30,-20,-8,-9,-17,-8,4270379,2694832,0
77,8/1/2021,1363505,1508610,25704,-28,-15,-7,-6,-11,-10,4381085,3194373,0
77,8/2/2021,1366386,1511940,25779,-22,-11,11,-12,-40,0,4381085,3194373,0
77,8/3/2021,1370145,1513892,25850,-19,-8,19,-11,-40,0,4381085,3194373,0
77,8/4/2021,1374447,1516394,25926,-21,-12,4,-12,-40,0,4381085,3194373,0
77,8/5/2021,1378924,1519621,25994,-22,-13,-9,-13,-40,1,4381085,3194373,0
77,8/6/2021,1382967,1522204,26059,-30,-19,-31,-17,-41,2,4381085,3194373,0
77,8/7/2021,1386543,1524439,26126,-31,-22,-28,-13,-20,-6,4381085,3194373,0
77,8/8/2021,1389595,1527200,26189,-26,-14,-9,-5,-12,-10,4479278,3556053,0
77,8/9/2021,1392213,1529350,26248,-20,-10,29,-11,-40,-1,4479278,3556053,0
77,8/10/2021,1395285,1530989,26309,-20,-10,9,-11,-40,0,4479278,3556053,0
77,8/11/2021,1398507,1533065,26367,-26,-18,-31,-15,-41,2,4539902,3611289,0
77,8/12/2021,1401836,1535359,26423,-20,-9,-1,-13,-41,1,4539902,3611289,0
77,8/13/2021,1404879,1537888,26482,-24,-14,1,-13,-41,0,4539902,3611289,0
77,8/14/2021,1407723,1540205,26539,-28,-20,-8,-7,-20,-8,4539902,3611289,0
77,8/15/2021,1410177,1542159,26597,-23,-12,11,2,-12,-11,4539902,3611289,0
77,8/16/2021,1412329,1543648,26651,-19,-9,26,-8,-41,-1,4539902,3611289,0
77,8/17/2021,1414796,1545654,26707,-18,-8,32,-8,-41,0,4539902,3611289,0
77,8/18/2021,1417825,1547244,26766,-24,-14,-5,-12,-40,1,4539902,3611289,0
77,8/19/2021,1420630,1549386,26820,-19,-9,11,-11,-40,1,4539902,3611289,0
77,8/20/2021,1423229,1551311,26872,-23,-14,14,-11,-41,0,4539902,3611289,0
77,8/21/2021,1425773,1553163,26927,-28,-21,-22,-9,-21,-7,4539902,3611289,0
77,8/22/2021,1427913,1554824,26978,-22,-12,0,-1,-13,-10,4539902,3611289,0
77,8/23/2021,1429919,1556282,27031,-17,-8,19,-8,-39,0,4539902,3611289,0
77,8/24/2021,1432067,1557387,27087,-17,-8,13,-8,-39,1,4539902,3611289,0
77,8/25/2021,1434366,1558789,27139,-15,-7,12,-6,-39,1,4539902,3611289,0
77,8/26/2021,1436829,1560501,27193,-17,-9,-4,-8,-40,2,4539902,3611289,0
77,8/27/2021,1439126,1562010,27244,-20,-10,7,-9,-39,1,4539902,3611289,0
77,8/28/2021,1441166,1563508,27299,-21,-15,-5,-1,-19,-7,4539902,3611289,0
77,8/29/2021,1442955,1564952,27351,-15,-5,14,7,-12,-9,4539902,3611289,0
77,8/30/2021,1444794,1566376,27401,-11,-4,13,-3,-37,0,4539902,3611289,0
77,8/31/2021,1446708,1567538,27445,-5,6,36,2,-37,0,4539902,3611289,0
77,9/1/2021,1448644,1568767,27492,-13,-5,-14,-3,-40,1,4539902,3611289,0
77,9/2/2021,1450330,1570631,27543,-13,-2,-6,-2,-37,0,4539902,3611289,0
77,9/3/2021,1451886,1572264,27593,-22,-13,-31,-6,-37,1,4539902,3611289,0
77,9/4/2021,1453242,1573813,27648,-18,-11,-41,-6,-22,-3,4539902,3611289,0
77,9/5/2021,1454400,1575355,27696,-15,-3,-30,-1,-16,-5,4539902,3611289,0
77,9/6/2021,1455678,1576818,27742,-14,-4,-5,-2,-36,1,4539902,3611289,0
77,9/7/2021,1457119,1578005,27787,-16,-6,-13,-3,-36,1,4539902,3611289,0
77,9/8/2021,1458632,1579274,27835,-17,-6,-14,-4,-36,1,4539902,3611289,0
77,9/9/2021,1460093,1581075,27887,-16,-4,2,-3,-35,1,4539902,3611289,0
77,9/10/2021,1461536,1582641,27935,-19,-9,-11,-4,-35,0,4539902,3611289,0
77,9/11/2021,1462853,1584581,27981,-17,-13,4,3,-19,-6,4539902,3611289,0
77,9/12/2021,1464100,1586173,28023,-15,-6,16,7,-13,-8,4539902,3611289,0
77,9/13/2021,1465359,1588195,28064,-15,-5,13,-2,-35,0,5000000,3611289,118000
77,9/14/2021,1466721,1589804,28111,-16,-5,-6,-3,-35,1,5000000,3611289,118000
77,9/15/2021,1468151,1591642,28160,-16,-6,-13,-3,-35,1,5000000,3611289,118000
77,9/16/2021,1469620,1594121,28205,-15,-6,-11,-3,-36,2,5000000,3611289,118000
77,9/17/2021,1470979,1596658,28247,-16,-9,-11,-5,-39,3,5000000,3611289,118000
77,9/18/2021,1472259,1599404,28298,-17,-12,-20,-1,-19,-4,5000000,3611289,118000
77,9/19/2021,1473474,1601780,28347,-17,-8,-36,-2,-14,-5,5000000,3611289,118000
77,9/20/2021,1474697,1604249,28395,-21,-12,-33,-7,-33,4,5000000,3611289,118000
77,9/21/2021,1475997,1606175,28447,-18,-9,-26,-5,-32,3,5000000,3611289,118000
77,9/22/2021,1477350,1608166,28497,-17,-6,-21,-4,-29,3,5000000,3611289,118000
77,9/23/2021,1478681,1611611,28551,-17,-6,-14,-3,-29,3,5000000,3611289,118000
77,9/24/2021,1479958,1614504,28607,-17,-8,-15,-4,-29,2,5000000,3611289,118000
77,9/25/2021,1481203,1617715,28670,-19,-15,-43,-3,-18,-2,5000000,3611289,118000
77,9/26/2021,1482416,1620990,28729,-15,-6,-29,-1,-15,-3,5000000,3611289,118000
77,9/27/2021,1483976,1624377,28790,-17,-7,-13,-3,-26,3,5000000,3611289,118000
77,9/28/2021,1485862,1626918,28853,-15,-5,-1,-1,-25,2,5000000,3611289,118000
77,9/29/2021,1487800,1629922,28918,-16,-6,-3,-1,-25,2,5000000,3611289,118000
77,9/30/2021,1490037,1633920,28980,-15,-6,-10,-1,-25,2,5000000,3611289,118000
77,10/1/2021,1492226,1637913,29044,-16,-6,-16,-2,-26,2,5000000,3611289,118000
77,10/2/2021,1494342,1641945,29111,-16,-10,-22,1,-16,-3,5000000,3611289,118000
77,10/3/2021,1496227,1646239,29176,-11,-3,10,7,-13,-6,5000000,3611289,118000
77,10/4/2021,1498183,1650649,29242,-15,-4,3,-1,-25,2,5000000,3611289,118000
77,10/5/2021,1500434,1654476,29314,-14,-3,-4,-1,-26,3,5000000,3611289,118000
77,10/6/2021,1502833,1658065,29385,-13,-2,8,0,-25,2,5000000,3611289,118000
77,10/7/2021,1505180,1663469,29454,-13,-3,10,0,-25,2,5000000,3611289,118000
77,10/8/2021,1507468,1668064,29525,-15,-5,0,-2,-26,2,5000000,3611289,118000
77,10/9/2021,1509679,1674065,29595,-14,-8,-5,5,-15,-4,5000000,3611289,118000
77,10/10/2021,1511856,1678675,29667,-11,-2,16,8,-12,-6,5000000,3611289,118000
77,10/11/2021,1514140,1683677,29738,-15,-4,6,-1,-23,2,5000000,3611289,118000
77,10/12/2021,1516617,1688376,29808,-14,-3,8,0,-23,3,5000000,3611289,118000
77,10/13/2021,1519184,1692786,29880,-16,-4,-7,-2,-23,3,5000000,3611289,118000
77,10/14/2021,1522320,1699498,29951,-19,-8,-24,-4,-23,4,5000000,3611289,279000
77,10/15/2021,1526076,1706129,30021,-17,-6,-21,-4,-24,4,5000000,3611289,279000
77,10/16/2021,1529713,1712674,30093,-16,-9,-36,-1,-15,-1,5000000,3611289,279000
77,10/17/2021,1532919,1719414,30163,-13,-3,-19,2,-12,-2,5000000,3611289,279000
77,10/18/2021,1536156,1726237,30232,-18,-7,-18,-4,-22,4,5000000,3611289,279000
77,10/19/2021,1540144,1731937,30305,-17,-6,-19,-3,-22,4,5000000,3611289,279000
77,10/20/2021,1544301,1737784,30381,-17,-7,-25,-3,-23,4,5000000,3611289,279000
77,10/21/2021,1548573,1745681,30458,-16,-4,-12,-3,-22,4,5000000,3611289,279000
77,10/22/2021,1552735,1753847,30537,-17,-6,-20,-4,-23,4,5051629,3611289,279000
77,10/23/2021,1556721,1761650,30619,-14,-7,-35,0,-13,-1,5051629,3611289,279000
77,10/24/2021,1560538,1766929,30703,-15,-6,-42,-3,-12,-1,5051629,3611289,279000
77,10/25/2021,1564430,1774707,30786,-13,-5,-15,-4,-25,5,5051629,3611289,279000
77,10/26/2021,1568354,1780781,30872,-10,-3,-7,-1,-26,5,5051629,3611289,279000
77,10/27/2021,1572825,1786570,30963,-7,-1,-16,0,-27,4,5051629,3611289,279000
77,10/28/2021,1578057,1795010,31058,-38,-6,-18,-19,-42,12,5051629,3611289,279000
77,10/29/2021,1583191,1802521,31151,-42,-10,-19,-21,-44,12,5051629,3611289,279000
77,10/30/2021,1588697,1809788,31248,-43,-12,-12,-15,-28,2,5051629,3611289,279000
77,10/31/2021,1593747,1817391,31342,-43,-10,-5,-14,-24,0,5051629,3611289,279000
77,11/1/2021,1599004,1824494,31438,-41,-12,5,-24,-48,11,5051629,3611289,279000
77,11/2/2021,1605363,1830230,31536,-42,-13,-17,-27,-48,13,5051629,3611289,279000
77,11/3/2021,1611991,1837057,31631,-42,-10,-29,-26,-50,12,5051629,3611289,279000
77,11/4/2021,1618624,1843362,31728,-44,-12,7,-40,-76,18,5051629,4410000,279000
77,11/5/2021,1624648,1849769,31821,-54,-26,-33,-46,-76,21,5051629,4410000,279000
77,11/6/2021,1630606,1856649,31919,-51,-22,-37,-27,-34,3,5051629,4410000,279000
77,11/7/2021,1635844,1861624,32015,-47,-13,-23,-19,-23,1,5051629,4410000,279000
77,11/8/2021,1641106,1866606,32112,-21,-8,-29,-8,-22,5,5051629,4410000,279000
77,11/9/2021,1648363,1871893,32207,-20,-7,-28,-7,-22,5,5051629,4410000,279000
77,11/10/2021,1655912,1875820,32305,-21,-5,-27,-6,-22,5,5051629,4410000,279000
77,11/11/2021,1661417,1882060,32399,-39,-6,-53,-6,-22,5,5051629,4410000,279000
77,11/12/2021,1668369,1887243,32495,-39,-7,-57,-6,-22,6,5051629,4410000,279000
77,11/13/2021,1674966,1891428,32592,-34,-4,-63,0,-13,1,5051629,4410000,279000
77,11/14/2021,1681439,1895162,32687,-34,-1,-59,0,-10,0,5051629,4410000,279000
77,11/15/2021,1687803,1898951,32780,-38,-5,-52,-4,-20,5,5051629,4410000,279000
77,11/16/2021,1695190,1901557,32877,-28,-4,-41,-4,-21,5,5051629,4410000,279000
77,11/17/2021,1702667,1904523,32973,-29,-6,-42,-5,-21,5,5051629,4410000,279000
77,11/18/2021,1709871,1908585,33067,-29,-6,-41,-6,-21,5,5051629,4410000,279000
77,11/19/2021,1716433,1911956,33162,-29,-6,-45,-6,-21,6,5330506,4788247,750000
77,11/20/2021,1722920,1915195,33255,-28,-10,-64,-5,-14,2,5330506,4788247,750000
77,11/21/2021,1729001,1918633,33352,-24,-3,-50,-1,-11,0,5330506,4788247,750000
77,11/22/2021,1734540,1921419,33446,-30,-8,-44,-5,-20,6,5330506,4788247,750000
77,11/23/2021,1739891,1924168,33542,-29,-6,-41,-4,-21,5,5330506,4788247,750000
77,11/24/2021,1745284,1926701,33635,-30,-8,-44,-3,-21,5,5330506,4788247,750000
77,11/25/2021,1750445,1930050,33727,-28,-6,-43,-3,-21,5,5330506,4788247,750000
77,11/26/2021,1755581,1933979,33821,-28,-7,-46,-5,-22,6,5502513,4926308,750000
77,11/27/2021,1760697,1937409,33917,-26,-8,-60,-2,-12,2,5502513,4926308,750000
77,11/28/2021,1764835,1940495,34012,-25,-2,-49,0,-10,0,5502513,4926308,750000
77,11/29/2021,1768538,1943929,34105,-31,-8,-43,-4,-20,6,5502513,4926308,750000
77,11/30/2021,1772354,1946717,34202,-33,-12,-48,-4,-21,6,5502513,4926308,750000
77,12/1/2021,1776082,1949474,34296,-29,-6,-41,-1,-22,6,5502513,4926308,750000
77,12/2/2021,1779716,1953279,34388,-23,-6,-34,-3,-21,5,5502513,4926308,750000
77,12/3/2021,1783316,1956583,34483,-23,-7,-38,-5,-21,6,5637147,5072241,750000
77,12/4/2021,1787034,1959939,34576,-20,-7,-51,-3,-13,2,5637147,5072241,750000
77,12/5/2021,1790218,1963240,34668,-19,-2,-37,0,-10,0,5637147,5072241,750000
77,12/6/2021,1792971,1966374,34759,-23,-8,-36,-5,-20,6,5700000,5072241,680000
77,12/7/2021,1795940,1968947,34853,-24,-7,-32,-1,-20,6,5700000,5072241,680000
77,12/8/2021,1798947,1971951,34943,-20,-7,-34,-5,-19,5,5700000,5072241,680000
77,12/9/2021,1802118,1974899,35035,-20,-7,-31,-5,-18,5,5700000,5072241,680000
77,12/10/2021,1805490,1978376,35124,-21,-9,-39,-7,-19,6,5815552,5296362,680000
77,12/11/2021,1809074,1981516,35210,-19,-9,-54,-7,-8,2,5815552,5296362,680000
77,12/12/2021,1812568,1984378,35298,-16,-3,-36,-3,-5,0,5815552,5296362,680000
77,12/13/2021,1815584,1987272,35382,-19,-6,-25,-3,-17,5,5815552,5296362,680000
77,12/14/2021,1819020,1989248,35471,-18,-4,-16,0,-17,5,5815552,5296362,680000
77,12/15/2021,1822086,1991707,35558,-14,-3,-22,1,-18,4,5815552,5296362,680000
